"customer_id";"customer_name";"stat_time";"backlog";"last_received_on";"total_received";"database_connections";"idle_database_connections";"pct_processor_time";"available_m_bytes";"pct_paging_file_usage"
7;"Full Steam Ahead";"2017-02-13 15:16:03";4;"2017-02-13 15:16:02";2278166;4;0;47.7269;20274;8.62752
500001;"Colorado Premier Restoration";"2017-02-13 15:16:13";15;"2017-02-13 15:16:13";215738;1;0;40.5299;20258;8.62751
31;"Super Restoration";"2017-02-13 15:16:13";1;"2017-02-13 15:16:13";10398784;3;0;40.5299;20258;8.62751
7;"Full Steam Ahead";"2017-02-13 15:16:13";3;"2017-02-13 15:16:02";2278166;4;0;40.5299;20258;8.62751
31;"Super Restoration";"2017-02-13 15:16:24";3;"2017-02-13 15:16:24";10398831;3;0;41.2875;20259;8.62751
30;"Chicago Water & Fire";"2017-02-13 15:16:24";7;"2017-02-13 15:16:23";22926313;14;0;41.2875;20259;8.62751
12;"C & C Complete Services";"2017-02-13 15:16:24";2;"2017-02-13 15:16:23";3971346;7;0;41.2875;20259;8.62751
30;"Chicago Water & Fire";"2017-02-13 15:16:35";5;"2017-02-13 15:16:35";22926361;14;0;0;20261;8.62746
42;"Restoration Solutions";"2017-02-13 15:17:06";9;"2017-02-13 15:17:06";453466;1;0;15.151;20270;8.62741
31;"Super Restoration";"2017-02-13 15:17:06";1;"2017-02-13 15:17:06";10398853;3;0;15.151;20270;8.62741
30;"Chicago Water & Fire";"2017-02-13 15:17:06";2;"2017-02-13 15:17:05";22926502;13;0;15.151;20270;8.62741
30;"Chicago Water & Fire";"2017-02-13 15:17:38";4;"2017-02-13 15:17:34";22926754;14;0;21.5904;20275;8.62724
12;"C & C Complete Services";"2017-02-13 15:17:59";1;"2017-02-13 15:17:59";3971540;7;0;3.02968;20283;8.62724
12;"C & C Complete Services";"2017-02-13 15:18:10";34;"2017-02-13 15:18:08";3971647;6;0;31.439;20287;8.62699
31;"Super Restoration";"2017-02-13 15:18:21";10;"2017-02-13 15:18:20";10398909;3;0;31.0602;20283;8.62686
30;"Chicago Water & Fire";"2017-02-13 15:18:21";7;"2017-02-13 15:18:20";22926867;15;0;31.0602;20283;8.62686
7;"Full Steam Ahead";"2017-02-13 15:18:21";5;"2017-02-13 15:18:20";2278231;4;0;31.0602;20283;8.62686
7;"Full Steam Ahead";"2017-02-13 15:18:42";4;"2017-02-13 15:18:33";2278281;4;0;12.8782;20284;8.62669
7;"Full Steam Ahead";"2017-02-13 15:18:53";2;"2017-02-13 15:18:52";2278439;4;0;40.1511;20284;8.62664
30;"Chicago Water & Fire";"2017-02-13 15:19:03";7;"2017-02-13 15:19:03";22927044;14;0;41.6663;20283;8.62662
7;"Full Steam Ahead";"2017-02-13 15:19:03";3;"2017-02-13 15:19:02";2278443;4;0;41.6663;20283;8.62662
31;"Super Restoration";"2017-02-13 15:19:14";2;"2017-02-13 15:19:14";10398934;3;0;26.1359;20268;8.62652
7;"Full Steam Ahead";"2017-02-13 15:19:14";4;"2017-02-13 15:19:06";2278562;4;0;26.1359;20268;8.62652
12;"C & C Complete Services";"2017-02-13 15:19:24";2;"2017-02-13 15:19:24";3971727;6;0;5.68122;20263;8.62629
30;"Chicago Water & Fire";"2017-02-13 15:19:35";4;"2017-02-13 15:19:34";22927218;14;0;45.833;20271;8.62622
12;"C & C Complete Services";"2017-02-13 15:19:35";2;"2017-02-13 15:19:35";3971767;6;0;45.833;20271;8.62622
500001;"Colorado Premier Restoration";"2017-02-13 15:19:46";2;"2017-02-13 15:19:45";215811;1;0;2.27211;20277;8.62622
42;"Restoration Solutions";"2017-02-13 15:19:56";5;"2017-02-13 15:19:55";453502;1;0;11.7419;20280;8.6262
7;"Full Steam Ahead";"2017-02-13 15:20:07";1;"2017-02-13 15:20:06";2278602;4;0;27.651;20295;8.62608
30;"Chicago Water & Fire";"2017-02-13 15:21:00";2;"2017-02-13 15:20:59";22927471;12;0;34.4693;20528;8.6258
12;"C & C Complete Services";"2017-02-13 15:21:00";2;"2017-02-13 15:20:59";3971874;6;0;34.4693;20528;8.6258
42;"Restoration Solutions";"2017-02-13 15:21:11";3;"2017-02-13 15:21:10";453518;1;0;0;20546;8.62579
30;"Chicago Water & Fire";"2017-02-13 15:21:21";1;"2017-02-13 15:21:21";22927538;11;0;11.3631;20542;8.62579
500001;"Colorado Premier Restoration";"2017-02-13 15:21:32";1;"2017-02-13 15:21:32";215840;1;0;1.51451;20544;8.62579
30;"Chicago Water & Fire";"2017-02-13 15:21:32";2;"2017-02-13 15:21:29";22927596;11;0;1.51451;20544;8.62579
31;"Super Restoration";"2017-02-13 15:21:42";11;"2017-02-13 15:21:42";10399034;3;0;18.1813;20549;8.62578
30;"Chicago Water & Fire";"2017-02-13 15:21:42";3;"2017-02-13 15:21:41";22927632;11;0;18.1813;20549;8.62578
500001;"Colorado Premier Restoration";"2017-02-13 15:22:04";1;"2017-02-13 15:22:03";215848;1;0;40.4408;20533;8.62569
31;"Super Restoration";"2017-02-13 15:22:04";1;"2017-02-13 15:22:03";10399044;3;0;40.4408;20533;8.62569
30;"Chicago Water & Fire";"2017-02-13 15:22:04";47;"2017-02-13 15:22:03";22927918;11;0;40.4408;20533;8.62569
30;"Chicago Water & Fire";"2017-02-13 15:22:14";39;"2017-02-13 15:22:14";22927937;11;0;22.7268;20518;8.62558
30;"Chicago Water & Fire";"2017-02-13 15:22:25";8;"2017-02-13 15:22:23";22927974;11;0;18.1813;20514;8.62545
12;"C & C Complete Services";"2017-02-13 15:22:25";3;"2017-02-13 15:22:24";3971957;6;0;18.1813;20514;8.62545
7;"Full Steam Ahead";"2017-02-13 15:22:46";13;"2017-02-13 15:22:46";2278695;3;0;10.9843;20511;8.62539
12;"C & C Complete Services";"2017-02-13 15:22:57";4;"2017-02-13 15:22:56";3971985;6;0;7.95396;20520;8.6286
30;"Chicago Water & Fire";"2017-02-13 15:23:07";2;"2017-02-13 15:23:04";22928174;11;0;28.0298;20568;8.62827
7;"Full Steam Ahead";"2017-02-13 15:23:07";3;"2017-02-13 15:23:07";2278703;3;0;28.0298;20568;8.62827
12;"C & C Complete Services";"2017-02-13 15:23:18";5;"2017-02-13 15:23:14";3972084;6;0;11.7419;20559;8.62817
30;"Chicago Water & Fire";"2017-02-13 15:23:39";12;"2017-02-13 15:23:39";22928354;12;0;15.5298;20542;8.62804
30;"Chicago Water & Fire";"2017-02-13 15:23:50";12;"2017-02-13 15:23:41";22928366;12;0;34.4693;20545;8.62802
30;"Chicago Water & Fire";"2017-02-13 15:24:00";2;"2017-02-13 15:24:00";22928392;12;0;17.8025;20543;8.62801
30;"Chicago Water & Fire";"2017-02-13 15:24:11";16;"2017-02-13 15:24:04";22928676;12;0;19.3177;20538;8.62795
30;"Chicago Water & Fire";"2017-02-13 15:24:22";2;"2017-02-13 15:24:21";22928708;12;0;16.2874;20511;8.62795
500001;"Colorado Premier Restoration";"2017-02-13 15:24:32";11;"2017-02-13 15:24:32";215981;1;0;25.7571;20510;8.62795
31;"Super Restoration";"2017-02-13 15:24:32";1;"2017-02-13 15:24:32";10399137;3;0;25.7571;20510;8.62795
30;"Chicago Water & Fire";"2017-02-13 15:24:32";1;"2017-02-13 15:24:31";22928766;12;0;25.7571;20510;8.62795
31;"Super Restoration";"2017-02-13 15:24:43";3;"2017-02-13 15:24:42";10399157;3;0;17.8025;20508;8.62793
30;"Chicago Water & Fire";"2017-02-13 15:24:43";14;"2017-02-13 15:24:42";22928816;12;0;17.8025;20508;8.62793
30;"Chicago Water & Fire";"2017-02-13 15:24:53";7;"2017-02-13 15:24:53";22928865;12;0;10.9843;20508;8.62792
30;"Chicago Water & Fire";"2017-02-13 15:25:04";9;"2017-02-13 15:25:04";22928913;12;0;21.2116;20524;8.62792
30;"Chicago Water & Fire";"2017-02-13 15:25:15";7;"2017-02-13 15:25:13";22928979;12;0;23.4844;20529;8.62784
7;"Full Steam Ahead";"2017-02-13 15:25:15";5;"2017-02-13 15:25:13";2278784;3;0;23.4844;20529;8.62784
30;"Chicago Water & Fire";"2017-02-13 15:25:25";11;"2017-02-13 15:25:25";22928995;12;0;9.09033;20526;8.62784
12;"C & C Complete Services";"2017-02-13 15:25:25";2;"2017-02-13 15:25:25";3972231;6;0;9.09033;20526;8.62784
12;"C & C Complete Services";"2017-02-13 15:25:36";4;"2017-02-13 15:25:34";3972260;6;0;17.4237;20523;8.62778
30;"Chicago Water & Fire";"2017-02-13 15:26:08";15;"2017-02-13 15:26:07";22929218;12;0;11.7418;20596;8.62776
500001;"Colorado Premier Restoration";"2017-02-13 15:26:29";2;"2017-02-13 15:26:27";216098;1;0;15.9086;20626;8.62775
30;"Chicago Water & Fire";"2017-02-13 15:26:29";25;"2017-02-13 15:26:28";22929419;12;0;15.9086;20626;8.62775
30;"Chicago Water & Fire";"2017-02-13 15:26:39";2;"2017-02-13 15:26:35";22929507;12;0;21.5904;20624;8.62771
30;"Chicago Water & Fire";"2017-02-13 15:26:50";11;"2017-02-13 15:26:47";22929662;12;0;14.0146;20626;8.62764
30;"Chicago Water & Fire";"2017-02-13 15:27:01";11;"2017-02-13 15:26:59";22929741;12;0;23.4843;20607;8.62764
30;"Chicago Water & Fire";"2017-02-13 15:27:11";2;"2017-02-13 15:27:10";22929849;12;0;25.3783;20589;8.62761
500001;"Colorado Premier Restoration";"2017-02-13 15:27:22";11;"2017-02-13 15:27:22";216155;1;0;3.02968;20560;8.62761
30;"Chicago Water & Fire";"2017-02-13 15:27:32";22;"2017-02-13 15:27:31";22930685;12;0;33.7117;20561;8.62701
12;"C & C Complete Services";"2017-02-13 15:27:32";4;"2017-02-13 15:27:32";3972388;6;0;33.7117;20561;8.62701
30;"Chicago Water & Fire";"2017-02-13 15:27:43";35;"2017-02-13 15:27:41";22930783;12;0;38.636;20550;8.62687
7;"Full Steam Ahead";"2017-02-13 15:27:43";7;"2017-02-13 15:27:42";2278871;3;0;38.636;20550;8.62687
30;"Chicago Water & Fire";"2017-02-13 15:27:54";39;"2017-02-13 15:27:52";22930794;12;0;12.4994;20567;8.62686
42;"Restoration Solutions";"2017-02-13 15:28:04";3;"2017-02-13 15:28:03";453607;2;0;19.1171;20559;8.62686
30;"Chicago Water & Fire";"2017-02-13 15:28:04";42;"2017-02-13 15:28:04";22930805;12;0;19.1171;20559;8.62686
500001;"Colorado Premier Restoration";"2017-02-13 15:28:15";1;"2017-02-13 15:28:14";216188;1;0;13.257;20558;8.62677
30;"Chicago Water & Fire";"2017-02-13 15:28:15";66;"2017-02-13 15:28:12";22930980;12;0;13.257;20558;8.62677
30;"Chicago Water & Fire";"2017-02-13 15:28:26";90;"2017-02-13 15:28:25";22931012;12;0;19.6964;20570;8.62673
30;"Chicago Water & Fire";"2017-02-13 15:28:36";69;"2017-02-13 15:28:35";22931112;12;0;11.3631;20568;8.62657
30;"Chicago Water & Fire";"2017-02-13 15:28:47";61;"2017-02-13 15:28:44";22931276;12;0;9.19059;20569;8.62655
31;"Super Restoration";"2017-02-13 15:28:58";1;"2017-02-13 15:28:57";10399292;3;0;15.9085;20562;8.62652
30;"Chicago Water & Fire";"2017-02-13 15:28:58";31;"2017-02-13 15:28:52";22931283;12;0;15.9085;20562;8.62652
30;"Chicago Water & Fire";"2017-02-13 15:29:08";5;"2017-02-13 15:29:08";22931459;12;0;18.9389;20575;8.6265
30;"Chicago Water & Fire";"2017-02-13 15:29:19";14;"2017-02-13 15:29:19";22931608;12;0;14.7722;20580;8.62648
31;"Super Restoration";"2017-02-13 15:29:29";2;"2017-02-13 15:29:29";10399296;3;0;23.1056;20581;8.62648
30;"Chicago Water & Fire";"2017-02-13 15:29:29";27;"2017-02-13 15:29:28";22931679;12;0;23.1056;20581;8.62648
30;"Chicago Water & Fire";"2017-02-13 15:29:40";12;"2017-02-13 15:29:40";22931765;12;0;19.3177;20581;8.62647
500001;"Colorado Premier Restoration";"2017-02-13 15:29:51";11;"2017-02-13 15:29:51";216265;1;0;9.46911;20599;8.62647
500001;"Colorado Premier Restoration";"2017-02-13 15:30:01";3;"2017-02-13 15:30:00";216279;1;0;5.68122;20615;8.62645
30;"Chicago Water & Fire";"2017-02-13 15:30:23";3;"2017-02-13 15:30:22";22932146;12;0;26.5147;20586;8.62643
500001;"Colorado Premier Restoration";"2017-02-13 15:30:33";8;"2017-02-13 15:30:33";216325;1;0;21.5904;20588;8.62616
31;"Super Restoration";"2017-02-13 15:30:33";13;"2017-02-13 15:30:33";10399340;3;0;21.5904;20588;8.62616
30;"Chicago Water & Fire";"2017-02-13 15:30:33";38;"2017-02-13 15:30:28";22932183;12;0;21.5904;20588;8.62616
30;"Chicago Water & Fire";"2017-02-13 15:30:44";46;"2017-02-13 15:30:43";22932328;12;0;13.257;20589;8.62607
12;"C & C Complete Services";"2017-02-13 15:30:44";2;"2017-02-13 15:30:44";3972503;6;0;13.257;20589;8.62607
30;"Chicago Water & Fire";"2017-02-13 15:30:54";12;"2017-02-13 15:30:53";22932345;12;0;13.257;20590;8.62603
500001;"Colorado Premier Restoration";"2017-02-13 15:31:05";3;"2017-02-13 15:31:04";216367;1;0;35.9844;20594;8.62601
30;"Chicago Water & Fire";"2017-02-13 15:31:05";15;"2017-02-13 15:31:05";22932419;12;0;35.9844;20594;8.62601
500001;"Colorado Premier Restoration";"2017-02-13 15:31:16";11;"2017-02-13 15:31:15";216379;1;0;29.9238;20606;8.62484
30;"Chicago Water & Fire";"2017-02-13 15:31:16";5;"2017-02-13 15:31:13";22932826;12;0;29.9238;20606;8.62484
30;"Chicago Water & Fire";"2017-02-13 15:31:26";29;"2017-02-13 15:31:26";22932859;12;0;26.1359;20577;8.62469
30;"Chicago Water & Fire";"2017-02-13 15:31:37";51;"2017-02-13 15:31:35";22932910;12;0;21.323;20577;8.62425
30;"Chicago Water & Fire";"2017-02-13 15:31:48";12;"2017-02-13 15:31:43";22932973;12;0;12.8782;20579;8.62418
30;"Chicago Water & Fire";"2017-02-13 15:32:09";3;"2017-02-13 15:32:08";22933038;12;0;35.6057;20594;8.62413
7;"Full Steam Ahead";"2017-02-13 15:32:09";3;"2017-02-13 15:32:09";2278959;4;0;35.6057;20594;8.62413
30;"Chicago Water & Fire";"2017-02-13 15:32:19";12;"2017-02-13 15:32:19";22933059;12;0;5.68122;20607;8.62413
31;"Super Restoration";"2017-02-13 15:32:30";2;"2017-02-13 15:32:28";10399412;3;0;14.7722;20619;8.62413
30;"Chicago Water & Fire";"2017-02-13 15:32:30";21;"2017-02-13 15:32:30";22933089;11;0;14.7722;20619;8.62413
30;"Chicago Water & Fire";"2017-02-13 15:32:41";1;"2017-02-13 15:32:38";22933166;11;0;23.1056;20617;8.62406
12;"C & C Complete Services";"2017-02-13 15:32:41";35;"2017-02-13 15:32:40";3972667;7;0;23.1056;20617;8.62406
42;"Restoration Solutions";"2017-02-13 15:32:51";11;"2017-02-13 15:32:51";453671;1;0;16.2873;20607;8.62405
500001;"Colorado Premier Restoration";"2017-02-13 15:33:02";13;"2017-02-13 15:33:01";216490;1;0;9.09033;20604;8.62405
30;"Chicago Water & Fire";"2017-02-13 15:33:23";1;"2017-02-13 15:33:23";22933296;11;0;17.8025;20580;8.62397
30;"Chicago Water & Fire";"2017-02-13 15:33:34";1;"2017-02-13 15:33:32";22933359;11;0;29.545;20582;8.62391
12;"C & C Complete Services";"2017-02-13 15:33:34";1;"2017-02-13 15:33:31";3972766;7;0;29.545;20582;8.62391
30;"Chicago Water & Fire";"2017-02-13 15:33:44";26;"2017-02-13 15:33:44";22933429;11;0;27.2723;20580;8.62387
12;"C & C Complete Services";"2017-02-13 15:33:44";6;"2017-02-13 15:33:44";3972786;7;0;27.2723;20580;8.62387
7;"Full Steam Ahead";"2017-02-13 15:33:44";2;"2017-02-13 15:33:44";2278974;4;0;27.2723;20580;8.62387
500001;"Colorado Premier Restoration";"2017-02-13 15:33:55";5;"2017-02-13 15:33:54";216530;1;0;14.3934;20595;8.62386
500001;"Colorado Premier Restoration";"2017-02-13 15:34:06";11;"2017-02-13 15:34:06";216553;1;0;10.6055;20603;8.62382
30;"Chicago Water & Fire";"2017-02-13 15:34:37";1;"2017-02-13 15:34:36";22933629;12;0;0.378147;20578;8.62377
500001;"Colorado Premier Restoration";"2017-02-13 15:34:59";12;"2017-02-13 15:34:58";216595;1;0;12.1206;20581;8.62376
7;"Full Steam Ahead";"2017-02-13 15:34:59";8;"2017-02-13 15:34:59";2279006;4;0;12.1206;20581;8.62376
30;"Chicago Water & Fire";"2017-02-13 15:35:09";8;"2017-02-13 15:35:09";22933861;12;0;12.1206;20546;8.62373
7;"Full Steam Ahead";"2017-02-13 15:35:09";1;"2017-02-13 15:35:09";2279008;4;0;12.1206;20546;8.62373
30;"Chicago Water & Fire";"2017-02-13 15:35:30";12;"2017-02-13 15:35:30";22933886;12;0;31.8178;20564;8.62372
12;"C & C Complete Services";"2017-02-13 15:35:30";1;"2017-02-13 15:35:30";3972872;7;0;31.8178;20564;8.62372
30;"Chicago Water & Fire";"2017-02-13 15:35:41";2;"2017-02-13 15:35:39";22934022;12;0;14.3934;20565;8.62371
500001;"Colorado Premier Restoration";"2017-02-13 15:36:02";4;"2017-02-13 15:36:01";216663;1;0;9.84792;20572;8.62362
12;"C & C Complete Services";"2017-02-13 15:36:02";1;"2017-02-13 15:36:01";3972915;7;0;9.84792;20572;8.62362
7;"Full Steam Ahead";"2017-02-13 15:36:13";6;"2017-02-13 15:36:13";2279032;4;0;19.3177;20572;8.62358
42;"Restoration Solutions";"2017-02-13 15:36:45";1;"2017-02-13 15:36:44";453722;1;0;6.43881;20596;8.62349
30;"Chicago Water & Fire";"2017-02-13 15:36:45";10;"2017-02-13 15:36:45";22934243;12;0;6.43881;20596;8.62349
30;"Chicago Water & Fire";"2017-02-13 15:37:27";8;"2017-02-13 15:37:26";22934392;12;0;45.833;20587;8.62643
30;"Chicago Water & Fire";"2017-02-13 15:37:38";74;"2017-02-13 15:37:37";22934610;12;0;11.7419;20575;8.62598
30;"Chicago Water & Fire";"2017-02-13 15:37:48";16;"2017-02-13 15:37:41";22934704;12;0;11.7419;20574;8.62594
7;"Full Steam Ahead";"2017-02-13 15:37:59";8;"2017-02-13 15:37:58";2279083;4;0;9.8479;20574;8.62593
30;"Chicago Water & Fire";"2017-02-13 15:38:10";17;"2017-02-13 15:38:09";22934808;12;0;17.0449;20558;8.62591
7;"Full Steam Ahead";"2017-02-13 15:38:10";5;"2017-02-13 15:38:09";2279088;4;0;17.0449;20558;8.62591
500001;"Colorado Premier Restoration";"2017-02-13 15:38:31";4;"2017-02-13 15:38:29";216804;1;0;20.454;20528;8.62587
12;"C & C Complete Services";"2017-02-13 15:38:31";2;"2017-02-13 15:38:31";3973015;7;0;20.454;20528;8.62587
30;"Chicago Water & Fire";"2017-02-13 15:38:41";13;"2017-02-13 15:38:41";22934926;15;0;11.3631;20611;8.62504
500001;"Colorado Premier Restoration";"2017-02-13 15:39:03";1;"2017-02-13 15:39:02";216831;1;0;20.454;20616;8.62503
12;"C & C Complete Services";"2017-02-13 15:39:03";1;"2017-02-13 15:39:02";3973046;7;0;20.454;20616;8.62503
12;"C & C Complete Services";"2017-02-13 15:39:13";1;"2017-02-13 15:39:13";3973051;7;0;15.5298;20615;8.62503
30;"Chicago Water & Fire";"2017-02-13 15:39:34";14;"2017-02-13 15:39:34";22935027;15;0;33.7117;20638;8.6249
42;"Restoration Solutions";"2017-02-13 15:39:45";2;"2017-02-13 15:39:43";453758;1;0;8.33273;20645;8.62489
12;"C & C Complete Services";"2017-02-13 15:39:45";2;"2017-02-13 15:39:44";3973075;7;0;8.33273;20645;8.62489
30;"Chicago Water & Fire";"2017-02-13 15:40:06";19;"2017-02-13 15:40:06";22935107;15;0;15.151;20649;8.62486
500001;"Colorado Premier Restoration";"2017-02-13 15:40:27";7;"2017-02-13 15:40:27";216907;1;0;22.7268;20644;8.62485
30;"Chicago Water & Fire";"2017-02-13 15:40:27";4;"2017-02-13 15:40:26";22935208;15;0;22.7268;20644;8.62485
30;"Chicago Water & Fire";"2017-02-13 15:40:38";3;"2017-02-13 15:40:37";22935254;15;0;20.8328;20646;8.6248
500001;"Colorado Premier Restoration";"2017-02-13 15:40:49";3;"2017-02-13 15:40:47";216921;1;0;17.4237;20649;8.62474
12;"C & C Complete Services";"2017-02-13 15:40:49";41;"2017-02-13 15:40:46";3973200;7;0;17.4237;20649;8.62474
31;"Super Restoration";"2017-02-13 15:40:59";2;"2017-02-13 15:40:59";10399594;3;0;32.9541;20653;8.62469
7;"Full Steam Ahead";"2017-02-13 15:40:59";14;"2017-02-13 15:40:59";2279164;3;0;32.9541;20653;8.62469
30;"Chicago Water & Fire";"2017-02-13 15:41:10";2;"2017-02-13 15:41:09";22935407;15;0;35.2268;20644;8.62433
12;"C & C Complete Services";"2017-02-13 15:41:10";1;"2017-02-13 15:41:05";3973439;7;0;35.2268;20644;8.62433
500001;"Colorado Premier Restoration";"2017-02-13 15:41:20";6;"2017-02-13 15:41:19";216945;1;0;17.0449;20647;8.6243
31;"Super Restoration";"2017-02-13 15:41:42";7;"2017-02-13 15:41:41";10399612;3;0;15.151;20704;8.62415
30;"Chicago Water & Fire";"2017-02-13 15:41:42";2;"2017-02-13 15:41:40";22935494;15;0;15.151;20704;8.62415
30;"Chicago Water & Fire";"2017-02-13 15:42:03";30;"2017-02-13 15:42:02";22935545;15;0;14.7722;20707;8.62414
12;"C & C Complete Services";"2017-02-13 15:42:03";1;"2017-02-13 15:42:03";3973522;7;0;14.7722;20707;8.62414
7;"Full Steam Ahead";"2017-02-13 15:42:03";12;"2017-02-13 15:42:03";2279207;3;0;14.7722;20707;8.62414
12;"C & C Complete Services";"2017-02-13 15:42:13";1;"2017-02-13 15:42:13";3973534;7;0;1.13574;20704;8.62413
30;"Chicago Water & Fire";"2017-02-13 15:42:35";45;"2017-02-13 15:42:33";22935739;15;0;50.735;20700;8.62407
12;"C & C Complete Services";"2017-02-13 15:42:35";1;"2017-02-13 15:42:34";3973554;7;0;50.735;20700;8.62407
12;"C & C Complete Services";"2017-02-13 15:42:45";3;"2017-02-13 15:42:45";3973565;7;0;7.19637;20700;8.62402
30;"Chicago Water & Fire";"2017-02-13 15:42:56";11;"2017-02-13 15:42:56";22935802;15;0;21.2116;20700;8.62393
12;"C & C Complete Services";"2017-02-13 15:43:07";2;"2017-02-13 15:43:05";3973628;7;0;14.7722;20700;8.62392
31;"Super Restoration";"2017-02-13 15:43:38";1;"2017-02-13 15:43:38";10399653;3;0;7.95396;20710;8.62385
30;"Chicago Water & Fire";"2017-02-13 15:44:00";60;"2017-02-13 15:43:58";22936095;12;0;9.09033;20703;8.6238
30;"Chicago Water & Fire";"2017-02-13 15:44:10";2;"2017-02-13 15:44:10";22936135;12;0;12.8782;20703;8.62369
30;"Chicago Water & Fire";"2017-02-13 15:44:21";2;"2017-02-13 15:44:20";22936150;12;0;2.65089;20694;8.62366
30;"Chicago Water & Fire";"2017-02-13 15:44:31";12;"2017-02-13 15:44:31";22936166;14;0;14.7722;20689;8.62366
500001;"Colorado Premier Restoration";"2017-02-13 15:44:42";9;"2017-02-13 15:44:42";217109;2;0;40.5299;20646;8.62359
30;"Chicago Water & Fire";"2017-02-13 15:44:42";11;"2017-02-13 15:44:41";22936207;14;0;40.5299;20646;8.62359
30;"Chicago Water & Fire";"2017-02-13 15:44:53";11;"2017-02-13 15:44:53";22936224;14;0;17.4237;20668;8.62359
12;"C & C Complete Services";"2017-02-13 15:45:03";2;"2017-02-13 15:45:03";3973764;6;0;7.95396;20672;8.62359
12;"C & C Complete Services";"2017-02-13 15:45:14";1;"2017-02-13 15:45:14";3973784;6;0;12.4995;20672;8.62354
7;"Full Steam Ahead";"2017-02-13 15:45:14";12;"2017-02-13 15:45:14";2279331;3;0;12.4995;20672;8.62354
7;"Full Steam Ahead";"2017-02-13 15:45:25";4;"2017-02-13 15:45:22";2279333;3;0;14.0146;20667;8.62348
500002;"EMERG+NC Property Rescuers";"2017-02-13 15:45:35";1;"2017-02-13 15:45:34";13534;1;0;40.1511;20664;8.6233
12;"C & C Complete Services";"2017-02-13 15:45:35";2;"2017-02-13 15:45:35";3973808;6;0;40.1511;20664;8.6233
12;"C & C Complete Services";"2017-02-13 15:45:46";1;"2017-02-13 15:45:45";3973815;7;0;29.9238;20655;8.62313
30;"Chicago Water & Fire";"2017-02-13 15:45:57";16;"2017-02-13 15:45:57";22936436;14;0;11.7419;20658;8.62302
12;"C & C Complete Services";"2017-02-13 15:46:07";1;"2017-02-13 15:46:05";3973850;7;0;14.7722;20663;8.62296
7;"Full Steam Ahead";"2017-02-13 15:46:07";10;"2017-02-13 15:46:05";2279435;3;0;14.7722;20663;8.62296
500001;"Colorado Premier Restoration";"2017-02-13 15:46:18";2;"2017-02-13 15:46:17";217168;2;0;16.2874;20662;8.62274
7;"Full Steam Ahead";"2017-02-13 15:46:18";1;"2017-02-13 15:46:05";2279435;3;0;16.2874;20662;8.62274
30;"Chicago Water & Fire";"2017-02-13 15:46:39";9;"2017-02-13 15:46:38";22936545;14;0;22.348;20646;8.62082
7;"Full Steam Ahead";"2017-02-13 15:46:39";7;"2017-02-13 15:46:36";2279514;3;0;22.348;20646;8.62082
30;"Chicago Water & Fire";"2017-02-13 15:46:50";14;"2017-02-13 15:46:49";22936577;14;0;10.2267;20650;8.62078
30;"Chicago Water & Fire";"2017-02-13 15:47:11";2;"2017-02-13 15:47:10";22936647;14;0;7.57517;20637;8.62067
30;"Chicago Water & Fire";"2017-02-13 15:47:23";11;"2017-02-13 15:47:20";22936666;14;0;30.5796;20493;8.62025
7;"Full Steam Ahead";"2017-02-13 15:48:05";9;"2017-02-13 15:48:05";2279585;3;0;25.2662;20535;8.61992
30;"Chicago Water & Fire";"2017-02-13 15:48:16";12;"2017-02-13 15:48:15";22936830;14;0;29.0137;20585;8.61826
12;"C & C Complete Services";"2017-02-13 15:48:16";2;"2017-02-13 15:48:15";3973987;7;0;29.0137;20585;8.61826
30;"Chicago Water & Fire";"2017-02-13 15:48:37";13;"2017-02-13 15:48:37";22936845;14;0;23.7253;20625;8.60897
30;"Chicago Water & Fire";"2017-02-13 15:49:09";12;"2017-02-13 15:49:06";22936931;14;0;10.5957;20608;8.60884
500001;"Colorado Premier Restoration";"2017-02-13 15:49:19";4;"2017-02-13 15:49:18";217238;2;0;14.6727;20584;8.6087
31;"Super Restoration";"2017-02-13 15:49:30";2;"2017-02-13 15:49:29";10399762;3;0;14.9349;20561;8.60869
30;"Chicago Water & Fire";"2017-02-13 15:49:41";26;"2017-02-13 15:49:37";22937125;13;0;24.3463;20556;8.60828
30;"Chicago Water & Fire";"2017-02-13 15:50:02";11;"2017-02-13 15:50:01";22937160;13;0;8.47349;20520;8.6082
31;"Super Restoration";"2017-02-13 15:50:12";1;"2017-02-13 15:50:12";10399779;4;0;16.5708;20520;8.60803
30;"Chicago Water & Fire";"2017-02-13 15:50:12";10;"2017-02-13 15:50:12";22937192;13;0;16.5708;20520;8.60803
30;"Chicago Water & Fire";"2017-02-13 15:50:23";35;"2017-02-13 15:50:23";22937276;13;0;18.1705;20524;8.60786
30;"Chicago Water & Fire";"2017-02-13 15:50:34";4;"2017-02-13 15:50:32";22937310;13;0;31.203;20518;8.60778
31;"Super Restoration";"2017-02-13 15:50:44";1;"2017-02-13 15:50:44";10399798;4;0;46.9437;20507;8.60775
30;"Chicago Water & Fire";"2017-02-13 15:51:16";2;"2017-02-13 15:51:16";22937447;13;0;9.00957;20421;8.60757
500003;"Platinum Improvements";"2017-02-13 15:51:27";13;"2017-02-13 15:51:26";72070;1;0;0;20420;8.60752
30;"Chicago Water & Fire";"2017-02-13 15:51:37";7;"2017-02-13 15:51:35";22937515;13;0;19.421;20381;8.60748
